year_end,tract_2010,parcels,city_owned
2010,55079021000,788,0
2010,55079021100,521,0
2010,55079021200,470,1
2010,55079021300,314,0
2010,55079021400,413,0
2010,55079021500,933,0
2010,55079021600,1237,0
2010,55079021700,1866,1
2010,55079021800,468,0
2010,55079060200,19,0
2010,55079080400,2,0
2010,55079090200,12,0
2010,55079091000,23,0
2010,55079091300,9,0
2010,55079091400,7,0
2010,55079101600,10,0
2010,55079110100,23,0
2010,55079120300,14,0
2010,55079120400,33,0
2010,55079120502,10,0
2010,55079185100,8,0
2010,55079185200,22,0
2010,55079185400,351,8
2010,55079185500,331,5
2010,55079185600,350,4
2010,55079185700,438,14
2010,55079185800,409,7
2010,55079185900,233,5
2010,55079186000,113,0
2010,55079186100,276,2
2010,55079186200,215,3
2010,55079186300,210,0
2010,55079186400,2,0
2010,55079186500,314,2
2010,55079186600,424,3
2010,55079186800,66,0
2010,55079186900,550,0
2010,55079187000,516,0
2010,55079187400,933,0
2010,55079980000,17,0
2011,55079000101,629,0
2011,55079000102,1078,0
2011,55079000201,940,28
2011,55079000202,1443,0
2011,55079000301,671,0
2011,55079000302,572,0
2011,55079000303,479,0
2011,55079000304,1075,0
2011,55079000400,373,0
2011,55079000501,756,0
2011,55079000502,456,0
2011,55079000600,1458,1
2011,55079000700,1027,0
2011,55079000800,1308,2
2011,55079000900,652,0
2011,55079001000,995,1
2011,55079001100,511,0
2011,55079001200,469,1
2011,55079001300,914,1
2011,55079001400,330,1
2011,55079001500,601,1
2011,55079001600,602,0
2011,55079001700,961,1
2011,55079001800,578,3
2011,55079001900,833,1
2011,55079002000,702,0
2011,55079002100,563,1
2011,55079002200,577,0
2011,55079002300,1117,7
2011,55079002400,522,4
2011,55079002500,545,3
2011,55079002600,827,2
2011,55079002700,601,2
2011,55079002800,568,0
2011,55079002900,661,3
2011,55079003000,1201,1
2011,55079003100,1054,0
2011,55079003200,851,0
2011,55079003300,1147,0
2011,55079003400,1429,0
2011,55079003500,1048,0
2011,55079003600,545,0
2011,55079003700,775,1
2011,55079003800,669,1
2011,55079003900,777,0
2011,55079004000,559,0
2011,55079004100,793,1
2011,55079004200,676,2
2011,55079004300,1462,3
2011,55079004400,525,2
2011,55079004500,632,4
2011,55079004600,752,5
2011,55079004700,1059,10
2011,55079004800,998,5
2011,55079004900,1193,3
2011,55079005000,1367,1
2011,55079005100,732,0
2011,55079005200,572,0
2011,55079005300,708,0
2011,55079005400,1375,1
2011,55079005500,1209,0
2011,55079005600,782,0
2011,55079005700,851,0
2011,55079005800,965,0
2011,55079005900,910,1
2011,55079006000,520,1
2011,55079006100,568,4
2011,55079006200,566,3
2011,55079006300,567,9
2011,55079006400,566,7
2011,55079006500,623,6
2011,55079006600,715,8
2011,55079006700,335,6
2011,55079006800,618,4
2011,55079006900,540,3
2011,55079007000,581,6
2011,55079007100,506,0
2011,55079007200,814,0
2011,55079007300,563,0
2011,55079007400,443,0
2011,55079007500,733,0
2011,55079007600,397,0
2011,55079007700,504,0
2011,55079007800,559,0
2011,55079007900,405,1
2011,55079008000,429,1
2011,55079008100,275,2
2011,55079008400,287,4
2011,55079008500,257,4
2011,55079008600,331,2
2011,55079008700,313,4
2011,55079008800,441,5
2011,55079008900,295,6
2011,55079009000,426,3
2011,55079009100,521,5
2011,55079009200,367,1
2011,55079009300,726,0
2011,55079009400,747,0
2011,55079009500,625,0
2011,55079009600,421,3
2011,55079009700,312,3
2011,55079009800,271,2
2011,55079009900,342,6
2011,55079010600,300,2
2011,55079010700,698,1
2011,55079010800,412,0
2011,55079011000,565,1
2011,55079011100,135,0
2011,55079011200,626,0
2011,55079011300,333,0
2011,55079011400,309,0
2011,55079012200,430,6
2011,55079012300,170,1
2011,55079012400,633,1
2011,55079012500,566,1
2011,55079012600,700,0
2011,55079012700,435,0
2011,55079012800,628,0
2011,55079012900,945,0
2011,55079013000,495,0
2011,55079013300,279,0
2011,55079013400,347,0
2011,55079013500,63,0
2011,55079013600,185,1
2011,55079013700,134,2
2011,55079014300,397,0
2011,55079014400,418,0
2011,55079014600,55,0
2011,55079014700,67,3
2011,55079014800,85,0
2011,55079014900,102,0
2011,55079015700,472,0
2011,55079015800,401,1
2011,55079015900,490,1
2011,55079016000,514,0
2011,55079016100,618,1
2011,55079016200,541,1
2011,55079016300,773,0
2011,55079016400,659,1
2011,55079016500,386,1
2011,55079016600,357,0
2011,55079016700,435,0
2011,55079016800,486,1
2011,55079016900,632,2
2011,55079017000,953,1
2011,55079017100,486,0
2011,55079017200,472,2
2011,55079017300,669,0
2011,55079017400,412,0
2011,55079017500,610,1
2011,55079017600,437,0
2011,55079017900,696,0
2011,55079018000,700,0
2011,55079018100,728,0
2011,55079018200,537,0
2011,55079018300,640,0
2011,55079018400,447,0
2011,55079018500,606,0
2011,55079018600,455,1
2011,55079018700,534,0
2011,55079018800,346,0
2011,55079018900,371,0
2011,55079019000,1351,0
2011,55079019100,723,0
2011,55079019200,1149,0
2011,55079019300,970,0
2011,55079019400,861,0
2011,55079019500,1025,0
2011,55079019600,999,0
2011,55079019700,1339,0
2011,55079019800,1597,0
2011,55079019900,997,0
2011,55079020000,621,0
2011,55079020100,709,0
2011,55079020200,957,0
2011,55079020300,1130,0
2011,55079020400,625,0
2011,55079020500,640,1
2011,55079020600,1246,0
2011,55079020700,1407,0
2011,55079020800,1054,0
2011,55079020900,833,0
2011,55079021000,788,0
2011,55079021100,521,0
2011,55079021200,469,0
2011,55079021300,314,0
2011,55079021400,413,0
2011,55079021500,933,0
2011,55079021600,1236,0
2011,55079021700,1866,0
2011,55079021800,468,0
2011,55079060200,19,0
2011,55079080400,2,0
2011,55079090200,12,0
2011,55079091000,23,0
2011,55079091300,9,0
2011,55079091400,7,0
2011,55079101600,10,0
2011,55079110100,23,0
2011,55079120300,14,0
2011,55079120400,33,0
2011,55079120502,10,0
2011,55079185100,8,0
2011,55079185200,22,0
2011,55079185400,338,5
2011,55079185500,326,6
2011,55079185600,345,2
2011,55079185700,424,3
2011,55079185800,402,2
2011,55079185900,230,1
2011,55079186000,113,0
2011,55079186100,275,1
2011,55079186200,213,0
2011,55079186300,210,0
2011,55079186400,2,0
2011,55079186500,311,1
2011,55079186600,421,1
2011,55079186800,66,0
2011,55079186900,550,0
2011,55079187000,515,0
2011,55079187400,903,0
2011,55079980000,17,0
2012,55079000101,629,0
2012,55079000102,1077,1
2012,55079000201,939,37
2012,55079000202,1454,2
2012,55079000301,671,0
2012,55079000302,572,3
2012,55079000303,479,0
2012,55079000304,1075,0
2012,55079000400,373,1
2012,55079000501,756,0
2012,55079000502,454,1
2012,55079000600,1458,1
2012,55079000700,1029,0
2012,55079000800,1308,1
2012,55079000900,652,0
2012,55079001000,994,6
2012,55079001100,511,4
2012,55079001200,467,2
2012,55079001300,911,3
2012,55079001400,327,0
2012,55079001500,600,0
2012,55079001600,603,0
2012,55079001700,960,2
2012,55079001800,577,1
2012,55079001900,832,3
2012,55079002000,704,3
2012,55079002100,564,2
2012,55079002200,577,2
2012,55079002300,1112,9
2012,55079002400,521,11
2012,55079002500,543,7
2012,55079002600,826,4
2012,55079002700,598,4
2012,55079002800,567,5
2012,55079002900,658,5
2012,55079003000,1199,0
2012,55079003100,1054,1
2012,55079003200,851,0
2012,55079003300,1147,0
2012,55079003400,1430,0
2012,55079003500,1048,2
2012,55079003600,545,0
2012,55079003700,775,3
2012,55079003800,668,0
2012,55079003900,777,2
2012,55079004000,559,1
2012,55079004100,790,6
2012,55079004200,676,5
2012,55079004300,1459,15
2012,55079004400,524,3
2012,55079004500,628,9
2012,55079004600,744,5
2012,55079004700,1050,15
2012,55079004800,993,6
2012,55079004900,1194,2
2012,55079005000,1367,0
2012,55079005100,732,0
2012,55079005200,572,1
2012,55079005300,709,0
2012,55079005400,1374,0
2012,55079005500,1209,0
2012,55079005600,782,0
2012,55079005700,851,0
2012,55079005800,965,0
2012,55079005900,909,1
2012,55079006000,520,1
2012,55079006100,567,2
2012,55079006200,559,7
2012,55079006300,556,9
2012,55079006400,556,8
2012,55079006500,610,8
2012,55079006600,706,11
2012,55079006700,325,3
2012,55079006800,609,11
2012,55079006900,539,7
2012,55079007000,575,6
2012,55079007100,507,1
2012,55079007200,814,0
2012,55079007300,563,0
2012,55079007400,442,0
2012,55079007500,733,0
2012,55079007600,397,0
2012,55079007700,504,0
2012,55079007800,559,0
2012,55079007900,402,0
2012,55079008000,428,1
2012,55079008100,274,1
2012,55079008400,311,4
2012,55079008500,253,6
2012,55079008600,329,2
2012,55079008700,323,4
2012,55079008800,436,4
2012,55079008900,291,5
2012,55079009000,419,5
2012,55079009100,522,3
2012,55079009200,365,1
2012,55079009300,727,1
2012,55079009400,747,0
2012,55079009500,626,0
2012,55079009600,415,2
2012,55079009700,307,3
2012,55079009800,269,2
2012,55079009900,331,5
2012,55079010600,297,1
2012,55079010700,698,0
2012,55079010800,412,0
2012,55079011000,563,1
2012,55079011100,135,0
2012,55079011200,625,0
2012,55079011300,333,0
2012,55079011400,309,0
2012,55079012200,428,3
2012,55079012300,168,1
2012,55079012400,630,0
2012,55079012500,565,0
2012,55079012600,700,0
2012,55079012700,435,0
2012,55079012800,614,0
2012,55079012900,944,0
2012,55079013000,495,0
2012,55079013300,279,1
2012,55079013400,348,0
2012,55079013500,63,0
2012,55079013600,186,3
2012,55079013700,134,3
2012,55079014300,397,0
2012,55079014400,418,0
2012,55079014600,55,0
2012,55079014700,67,3
2012,55079014800,85,0
2012,55079014900,102,0
2012,55079015700,472,1
2012,55079015800,401,1
2012,55079015900,492,0
2012,55079016000,513,1
2012,55079016100,617,1
2012,55079016200,539,0
2012,55079016300,775,3
2012,55079016400,660,1
2012,55079016500,385,0
2012,55079016600,356,1
2012,55079016700,435,0
2012,55079016800,489,2
2012,55079016900,629,1
2012,55079017000,952,1
2012,55079017100,486,0
2012,55079017200,470,0
2012,55079017300,667,1
2012,55079017400,410,0
2012,55079017500,608,1
2012,55079017600,438,1
2012,55079017900,697,0
2012,55079018000,700,0
2012,55079018100,728,0
2012,55079018200,537,0
2012,55079018300,641,0
2012,55079018400,447,0
2012,55079018500,606,0
2012,55079018600,445,0
2012,55079018700,528,2
2012,55079018800,346,0
2012,55079018900,371,0
2012,55079019000,1351,0
2012,55079019100,724,0
2012,55079019200,1149,0
2012,55079019300,970,0
2012,55079019400,862,0
2012,55079019500,1024,0
2012,55079019600,999,0
2012,55079019700,1339,0
2012,55079019800,1598,0
2012,55079019900,997,0
2012,55079020000,621,0
2012,55079020100,708,1
2012,55079020200,955,0
2012,55079020300,1130,0
2012,55079020400,625,1
2012,55079020500,639,0
2012,55079020600,1247,0
2012,55079020700,1407,0
2012,55079020800,1054,0
2012,55079020900,833,0
2012,55079021000,787,0
2012,55079021100,521,0
2012,55079021200,469,0
2012,55079021300,314,0
2012,55079021400,411,0
2012,55079021500,933,0
2012,55079021600,1236,0
2012,55079021700,1866,0
2012,55079021800,468,0
2012,55079060200,19,0
2012,55079080400,2,0
2012,55079090200,12,0
2012,55079091000,23,0
2012,55079091300,9,0
2012,55079091400,7,0
2012,55079101600,10,0
2012,55079110100,23,0
2012,55079120300,14,0
2012,55079120400,33,0
2012,55079120502,10,0
2012,55079185100,8,0
2012,55079185200,22,0
2012,55079185400,333,3
2012,55079185500,319,2
2012,55079185600,339,1
2012,55079185700,422,5
2012,55079185800,402,4
2012,55079185900,232,2
2012,55079186000,113,0
2012,55079186100,276,1
2012,55079186200,212,3
2012,55079186300,224,0
2012,55079186400,2,0
2012,55079186500,307,0
2012,55079186600,416,1
2012,55079186800,67,0
2012,55079186900,550,0
2012,55079187000,524,0
2012,55079187400,903,0
2012,55079980000,17,0
2013,55079000101,629,0
2013,55079000102,1077,3
2013,55079000201,932,30
2013,55079000202,1459,0
2013,55079000301,672,1
2013,55079000302,570,1
2013,55079000303,479,0
2013,55079000304,1074,1
2013,55079000400,372,1
2013,55079000501,755,0
2013,55079000502,454,0
2013,55079000600,1457,2
2013,55079000700,1029,1
2013,55079000800,1309,1
2013,55079000900,653,0
2013,55079001000,987,5
2013,55079001100,507,1
2013,55079001200,467,6
2013,55079001300,909,3
2013,55079001400,327,1
2013,55079001500,601,1
2013,55079001600,604,1
2013,55079001700,959,0
2013,55079001800,577,3
2013,55079001900,828,5
2013,55079002000,700,11
2013,55079002100,563,7
2013,55079002200,575,2
2013,55079002300,1102,9
2013,55079002400,505,8
2013,55079002500,537,6
2013,55079002600,822,12
2013,55079002700,593,3
2013,55079002800,560,6
2013,55079002900,655,9
2013,55079003000,1198,4
2013,55079003100,1052,7
2013,55079003200,851,1
2013,55079003300,1147,1
2013,55079003400,1431,0
2013,55079003500,1047,1
2013,55079003600,544,2
2013,55079003700,772,1
2013,55079003800,669,2
2013,55079003900,775,2
2013,55079004000,558,5
2013,55079004100,787,6
2013,55079004200,673,9
2013,55079004300,1450,13
2013,55079004400,518,6
2013,55079004500,622,13
2013,55079004600,741,11
2013,55079004700,1034,19
2013,55079004800,985,12
2013,55079004900,1190,2
2013,55079005000,1365,2
2013,55079005100,732,3
2013,55079005200,572,0
2013,55079005300,709,0
2013,55079005400,1374,1
2013,55079005500,1209,1
2013,55079005600,781,0
2013,55079005700,851,0
2013,55079005800,965,1
2013,55079005900,907,3
2013,55079006000,519,3
2013,55079006100,565,1
2013,55079006200,543,13
2013,55079006300,538,18
2013,55079006400,537,15
2013,55079006500,592,12
2013,55079006600,698,20
2013,55079006700,319,12
2013,55079006800,595,14
2013,55079006900,530,9
2013,55079007000,564,11
2013,55079007100,508,1
2013,55079007200,814,0
2013,55079007300,563,0
2013,55079007400,441,0
2013,55079007500,733,0
2013,55079007600,397,1
2013,55079007700,502,0
2013,55079007800,560,0
2013,55079007900,403,0
2013,55079008000,426,1
2013,55079008100,274,9
2013,55079008400,308,6
2013,55079008500,251,5
2013,55079008600,324,5
2013,55079008700,324,3
2013,55079008800,432,14
2013,55079008900,276,5
2013,55079009000,412,13
2013,55079009100,516,6
2013,55079009200,365,2
2013,55079009300,725,1
2013,55079009400,747,0
2013,55079009500,625,0
2013,55079009600,410,12
2013,55079009700,306,3
2013,55079009800,261,4
2013,55079009900,321,8
2013,55079010600,297,5
2013,55079010700,697,0
2013,55079010800,381,0
2013,55079011000,561,0
2013,55079011100,136,0
2013,55079011200,627,0
2013,55079011300,332,0
2013,55079011400,310,0
2013,55079012200,422,2
2013,55079012300,168,3
2013,55079012400,630,0
2013,55079012500,566,0
2013,55079012600,699,1
2013,55079012700,435,0
2013,55079012800,614,0
2013,55079012900,943,1
2013,55079013000,495,1
2013,55079013300,278,1
2013,55079013400,347,3
2013,55079013500,62,2
2013,55079013600,184,1
2013,55079013700,134,1
2013,55079014300,395,0
2013,55079014400,418,0
2013,55079014600,54,0
2013,55079014700,65,3
2013,55079014800,84,1
2013,55079014900,100,0
2013,55079015700,471,2
2013,55079015800,398,2
2013,55079015900,491,1
2013,55079016000,510,0
2013,55079016100,616,1
2013,55079016200,535,2
2013,55079016300,773,5
2013,55079016400,655,2
2013,55079016500,387,1
2013,55079016600,351,1
2013,55079016700,430,4
2013,55079016800,484,4
2013,55079016900,625,4
2013,55079017000,952,4
2013,55079017100,486,0
2013,55079017200,472,0
2013,55079017300,664,1
2013,55079017400,409,6
2013,55079017500,605,5
2013,55079017600,435,1
2013,55079017900,695,0
2013,55079018000,701,2
2013,55079018100,728,1
2013,55079018200,537,0
2013,55079018300,640,0
2013,55079018400,449,0
2013,55079018500,606,0
2013,55079018600,437,2
2013,55079018700,519,2
2013,55079018800,345,1
2013,55079018900,370,0
2013,55079019000,1351,0
2013,55079019100,725,0
2013,55079019200,1149,0
2013,55079019300,970,1
2013,55079019400,862,0
2013,55079019500,1025,0
2013,55079019600,999,0
2013,55079019700,1339,0
2013,55079019800,1599,0
2013,55079019900,997,0
2013,55079020000,621,0
2013,55079020100,708,0
2013,55079020200,955,0
2013,55079020300,1129,0
2013,55079020400,624,0
2013,55079020500,640,0
2013,55079020600,1247,0
2013,55079020700,1404,0
2013,55079020800,1054,1
2013,55079020900,833,0
2013,55079021000,788,1
2013,55079021100,520,0
2013,55079021200,470,0
2013,55079021300,314,0
2013,55079021400,411,0
2013,55079021500,933,0
2013,55079021600,1236,0
2013,55079021700,1866,0
2013,55079021800,468,0
2013,55079060200,19,0
2013,55079080400,2,0
2013,55079090200,12,0
2013,55079091000,23,0
2013,55079091300,9,0
2013,55079091400,7,0
2013,55079101600,10,0
2013,55079110100,23,0
2013,55079120300,14,0
2013,55079120400,33,0
2013,55079120502,10,0
2013,55079185100,8,0
2013,55079185200,22,0
2013,55079185400,324,8
2013,55079185500,315,7
2013,55079185600,337,4
2013,55079185700,424,8
2013,55079185800,395,4
2013,55079185900,231,1
2013,55079186000,113,0
2013,55079186100,270,6
2013,55079186200,211,2
2013,55079186300,224,0
2013,55079186400,2,0
2013,55079186500,305,0
2013,55079186600,411,2
2013,55079186800,67,0
2013,55079186900,550,0
2013,55079187000,454,0
2013,55079187400,923,0
2013,55079980000,17,0
2014,55079000101,629,2
2014,55079000102,1076,1
2014,55079000201,937,20
2014,55079000202,1466,0
2014,55079000301,671,0
2014,55079000302,571,2
2014,55079000303,479,0
2014,55079000304,1073,0
2014,55079000400,372,0
2014,55079000501,755,0
2014,55079000502,454,1
2014,55079000600,1456,1
2014,55079000700,1028,1
2014,55079000800,1307,2
2014,55079000900,653,1
2014,55079001000,986,4
2014,55079001100,510,2
2014,55079001200,462,3
2014,55079001300,906,0
2014,55079001400,326,0
2014,55079001500,600,1
2014,55079001600,604,3
2014,55079001700,960,2
2014,55079001800,576,3
2014,55079001900,826,0
2014,55079002000,692,5
2014,55079002100,554,4
2014,55079002200,575,1
2014,55079002300,1103,4
2014,55079002400,500,7
2014,55079002500,537,3
2014,55079002600,811,9
2014,55079002700,594,4
2014,55079002800,555,4
2014,55079002900,649,2
2014,55079003000,1195,3
2014,55079003100,1047,3
2014,55079003200,850,0
2014,55079003300,1147,2
2014,55079003400,1430,0
2014,55079003500,1048,1
2014,55079003600,544,1
2014,55079003700,773,1
2014,55079003800,666,4
2014,55079003900,778,4
2014,55079004000,554,2
2014,55079004100,787,4
2014,55079004200,668,3
2014,55079004300,1449,9
2014,55079004400,451,10
2014,55079004500,611,10
2014,55079004600,737,6
2014,55079004700,1026,11
2014,55079004800,974,13
2014,55079004900,1192,4
2014,55079005000,1365,2
2014,55079005100,729,0
2014,55079005200,572,0
2014,55079005300,709,0
2014,55079005400,1374,0
2014,55079005500,1208,0
2014,55079005600,782,0
2014,55079005700,851,0
2014,55079005800,964,0
2014,55079005900,905,2
2014,55079006000,517,2
2014,55079006100,567,5
2014,55079006200,528,14
2014,55079006300,519,14
2014,55079006400,516,12
2014,55079006500,580,10
2014,55079006600,682,17
2014,55079006700,307,5
2014,55079006800,592,8
2014,55079006900,526,10
2014,55079007000,557,7
2014,55079007100,507,1
2014,55079007200,814,0
2014,55079007300,564,0
2014,55079007400,441,0
2014,55079007500,732,0
2014,55079007600,396,0
2014,55079007700,503,0
2014,55079007800,560,1
2014,55079007900,403,0
2014,55079008000,425,1
2014,55079008100,267,2
2014,55079008400,301,9
2014,55079008500,245,7
2014,55079008600,325,6
2014,55079008700,327,9
2014,55079008800,422,12
2014,55079008900,269,9
2014,55079009000,412,7
2014,55079009100,516,4
2014,55079009200,366,3
2014,55079009300,726,0
2014,55079009400,748,0
2014,55079009500,626,0
2014,55079009600,406,5
2014,55079009700,302,5
2014,55079009800,254,6
2014,55079009900,314,1
2014,55079010600,293,1
2014,55079010700,696,1
2014,55079010800,380,0
2014,55079011000,561,0
2014,55079011100,137,0
2014,55079011200,626,0
2014,55079011300,330,0
2014,55079011400,309,0
2014,55079012200,427,2
2014,55079012300,167,2
2014,55079012400,633,2
2014,55079012500,566,0
2014,55079012600,698,0
2014,55079012700,435,0
2014,55079012800,614,0
2014,55079012900,941,0
2014,55079013000,494,1
2014,55079013300,279,1
2014,55079013400,347,2
2014,55079013500,60,0
2014,55079013600,184,2
2014,55079013700,134,2
2014,55079014300,393,0
2014,55079014400,387,0
2014,55079014600,54,0
2014,55079014700,65,2
2014,55079014800,83,0
2014,55079014900,101,2
2014,55079015700,469,2
2014,55079015800,396,2
2014,55079015900,492,1
2014,55079016000,509,2
2014,55079016100,614,0
2014,55079016200,536,1
2014,55079016300,769,5
2014,55079016400,654,1
2014,55079016500,386,2
2014,55079016600,348,1
2014,55079016700,427,5
2014,55079016800,481,2
2014,55079016900,623,6
2014,55079017000,948,0
2014,55079017100,486,1
2014,55079017200,473,0
2014,55079017300,664,0
2014,55079017400,405,0
2014,55079017500,604,1
2014,55079017600,434,0
2014,55079017900,695,0
2014,55079018000,697,0
2014,55079018100,729,0
2014,55079018200,537,0
2014,55079018300,640,0
2014,55079018400,449,0
2014,55079018500,606,0
2014,55079018600,434,2
2014,55079018700,516,0
2014,55079018800,345,1
2014,55079018900,370,0
2014,55079019000,1351,0
2014,55079019100,726,0
2014,55079019200,1149,0
2014,55079019300,970,1
2014,55079019400,862,0
2014,55079019500,1025,0
2014,55079019600,998,0
2014,55079019700,1339,0
2014,55079019800,1598,0
2014,55079019900,996,0
2014,55079020000,621,0
2014,55079020100,708,2
2014,55079020200,955,0
2014,55079020300,1128,0
2014,55079020400,624,1
2014,55079020500,640,0
2014,55079020600,1246,1
2014,55079020700,1404,0
2014,55079020800,1055,0
2014,55079020900,833,0
2014,55079021000,787,0
2014,55079021100,521,0
2014,55079021200,470,0
2014,55079021300,314,0
2014,55079021400,411,0
2014,55079021500,933,0
2014,55079021600,1236,0
2014,55079021700,1866,2
2014,55079021800,468,0
2014,55079060200,19,0
2014,55079080400,2,0
2014,55079090200,12,0
2014,55079091000,23,0
2014,55079091300,9,0
2014,55079091400,7,0
2014,55079101600,10,0
2014,55079110100,23,0
2014,55079120300,14,0
2014,55079120400,33,0
2014,55079120502,10,0
2014,55079185100,8,0
2014,55079185200,22,0
2014,55079185400,317,3
2014,55079185500,302,3
2014,55079185600,336,2
2014,55079185700,413,3
2014,55079185800,391,3
2014,55079185900,229,2
2014,55079186000,113,1
2014,55079186100,266,7
2014,55079186200,208,0
2014,55079186300,224,0
2014,55079186400,2,0
2014,55079186500,307,0
2014,55079186600,409,1
2014,55079186800,67,0
2014,55079186900,550,1
2014,55079187000,454,0
2014,55079187400,923,0
2014,55079980000,17,0
2015,55079000101,628,0
2015,55079000102,1077,2
2015,55079000201,942,16
2015,55079000202,1471,0
2015,55079000301,672,0
2015,55079000302,571,0
2015,55079000303,479,0
2015,55079000304,1075,0
2015,55079000400,373,1
2015,55079000501,753,2
2015,55079000502,454,0
2015,55079000600,1455,0
2015,55079000700,1020,0
2015,55079000800,1306,1
2015,55079000900,653,1
2015,55079001000,987,4
2015,55079001100,510,5
2015,55079001200,465,5
2015,55079001300,911,3
2015,55079001400,328,0
2015,55079001500,599,1
2015,55079001600,603,0
2015,55079001700,958,0
2015,55079001800,576,2
2015,55079001900,829,1
2015,55079002000,694,3
2015,55079002100,557,4
2015,55079002200,575,1
2015,55079002300,1110,7
2015,55079002400,505,4
2015,55079002500,535,5
2015,55079002600,812,3
2015,55079002700,598,3
2015,55079002800,558,3
2015,55079002900,655,2
2015,55079003000,1196,3
2015,55079003100,1050,2
2015,55079003200,851,0
2015,55079003300,1145,0
2015,55079003400,1430,0
2015,55079003500,1048,2
2015,55079003600,544,0
2015,55079003700,776,0
2015,55079003800,663,1
2015,55079003900,776,1
2015,55079004000,554,3
2015,55079004100,784,6
2015,55079004200,668,6
2015,55079004300,1451,13
2015,55079004400,443,7
2015,55079004500,610,14
2015,55079004600,738,9
2015,55079004700,1028,15
2015,55079004800,974,7
2015,55079004900,1190,5
2015,55079005000,1365,3
2015,55079005100,730,0
2015,55079005200,572,0
2015,55079005300,709,0
2015,55079005400,1375,0
2015,55079005500,1209,0
2015,55079005600,782,0
2015,55079005700,852,0
2015,55079005800,964,0
2015,55079005900,906,3
2015,55079006000,516,3
2015,55079006100,565,3
2015,55079006200,530,14
2015,55079006300,515,12
2015,55079006400,511,12
2015,55079006500,576,10
2015,55079006600,666,21
2015,55079006700,308,3
2015,55079006800,585,9
2015,55079006900,519,9
2015,55079007000,555,5
2015,55079007100,507,1
2015,55079007200,813,0
2015,55079007300,564,0
2015,55079007400,440,0
2015,55079007500,730,0
2015,55079007600,397,0
2015,55079007700,502,0
2015,55079007800,559,0
2015,55079007900,403,1
2015,55079008000,424,1
2015,55079008100,267,1
2015,55079008400,295,6
2015,55079008500,239,3
2015,55079008600,321,5
2015,55079008700,320,8
2015,55079008800,412,10
2015,55079008900,267,14
2015,55079009000,408,9
2015,55079009100,515,7
2015,55079009200,364,1
2015,55079009300,726,1
2015,55079009400,748,0
2015,55079009500,626,0
2015,55079009600,404,4
2015,55079009700,308,7
2015,55079009800,250,7
2015,55079009900,319,4
2015,55079010600,295,3
2015,55079010700,696,1
2015,55079010800,381,0
2015,55079011000,561,0
2015,55079011100,137,0
2015,55079011200,627,0
2015,55079011300,328,0
2015,55079011400,309,0
2015,55079012200,424,5
2015,55079012300,168,1
2015,55079012400,632,1
2015,55079012500,566,0
2015,55079012600,699,0
2015,55079012700,435,0
2015,55079012800,614,0
2015,55079012900,941,0
2015,55079013000,493,0
2015,55079013300,279,2
2015,55079013400,348,1
2015,55079013500,61,1
2015,55079013600,183,1
2015,55079013700,133,3
2015,55079014300,393,0
2015,55079014400,387,0
2015,55079014600,54,1
2015,55079014700,65,2
2015,55079014800,84,0
2015,55079014900,96,0
2015,55079015700,468,0
2015,55079015800,396,1
2015,55079015900,492,2
2015,55079016000,509,1
2015,55079016100,616,0
2015,55079016200,538,0
2015,55079016300,767,2
2015,55079016400,656,3
2015,55079016500,385,3
2015,55079016600,349,2
2015,55079016700,427,3
2015,55079016800,479,1
2015,55079016900,619,2
2015,55079017000,950,1
2015,55079017100,485,1
2015,55079017200,473,1
2015,55079017300,665,0
2015,55079017400,406,4
2015,55079017500,606,1
2015,55079017600,436,0
2015,55079017900,695,0
2015,55079018000,695,0
2015,55079018100,729,0
2015,55079018200,536,0
2015,55079018300,640,1
2015,55079018400,449,0
2015,55079018500,606,0
2015,55079018600,429,0
2015,55079018700,517,0
2015,55079018800,345,0
2015,55079018900,370,1
2015,55079019000,1350,0
2015,55079019100,727,0
2015,55079019200,1149,0
2015,55079019300,969,0
2015,55079019400,861,0
2015,55079019500,1025,1
2015,55079019600,998,0
2015,55079019700,1339,0
2015,55079019800,1598,0
2015,55079019900,996,0
2015,55079020000,621,0
2015,55079020100,707,1
2015,55079020200,955,1
2015,55079020300,1129,0
2015,55079020400,624,0
2015,55079020500,640,0
2015,55079020600,1245,0
2015,55079020700,1406,0
2015,55079020800,1055,0
2015,55079020900,833,0
2015,55079021000,788,0
2015,55079021100,521,0
2015,55079021200,470,0
2015,55079021300,314,0
2015,55079021400,411,0
2015,55079021500,935,0
2015,55079021600,1235,0
2015,55079021700,1865,0
2015,55079021800,468,0
2015,55079060200,19,0
2015,55079080400,2,0
2015,55079090200,12,0
2015,55079091000,23,0
2015,55079091300,9,0
2015,55079091400,7,0
2015,55079101600,10,0
2015,55079110100,23,0
2015,55079120300,14,0
2015,55079120400,33,0
2015,55079120502,10,0
2015,55079185100,8,0
2015,55079185200,22,0
2015,55079185400,316,9
2015,55079185500,300,2
2015,55079185600,340,0
2015,55079185700,420,8
2015,55079185800,389,3
2015,55079185900,229,2
2015,55079186000,111,0
2015,55079186100,267,7
2015,55079186200,209,0
2015,55079186300,224,0
2015,55079186400,2,0
2015,55079186500,308,3
2015,55079186600,409,4
2015,55079186800,67,0
2015,55079186900,550,0
2015,55079187000,455,0
2015,55079187400,923,0
2015,55079980000,17,0
2016,55079000101,629,0
2016,55079000102,1077,1
